"drug1_id","drug2_id","condition_id"
"DB11963","DB11743","D016889"
"DB12483","DB11743","D005910"
"DB06287","DB11743","D000077192"
"DB11963","DB11743","D010051"
"DB01254","DB11743","D010051"
"DB08908","DB11743","D002289"
"DB12001","DB11870","D000077195"
"DB09073","DB11794","D004938"
"DB08899","DB11794","D004938"
"DB08865","DB11743","D002289"
"DB12483","DB11743","D016889"
"DB12141","DB11743","D013945"
"DB07101","DB09073","D003110"
"DB09073","DB05465","D000077192"
"DB07101","DB09073","D015470"
"DB07101","DB09073","D005909"
"DB07101","DB09073","D004938"
"DB07101","DB09073","D021441"
"DB07101","DB09073","D018281"
"DB09073","DB04942","D001943"
"DB07101","DB09073","D002289"
"DB09073","DB06159","D004938"
"DB08899","DB12442","D004938"
"DB09073","DB06233","D005909"
"DB09073","DB06061","D001749"
"DB08916","DB11925","D002289"
"DB12147","DB14935","D016889"
"DB11689","DB06061","D002294"
"DB11689","DB06061","D005910"
"DB14568","DB13061","D001749"
"DB08899","DB04942","D016889"
"DB08899","DB07101","D018190"
"DB08899","DB07101","D002294"
"DB11967","DB07101","D001749"
"DB05015","DB07101","D001749"
"DB05015","DB07101","D016889"
"DB08899","DB06159","D016889"
"DB08899","DB07101","D005909"
"DB08899","DB07101","D018190"
"DB05015","DB07101","D000077192"
"DB12001","DB07101","D021441"
"DB06061","DB08899","D003110"
"DB08899","DB05465","D008545"
"DB05015","DB07101","D000077195"
"DB11952","DB06233","D016889"
"DB08908","DB13061","D002289"
"DB06233","DB08877","D002292"
"DB09074","DB12742","D008654"
"DB11952","DB06233","D010051"
"DB11952","DB06233","D006528"
"DB11952","DB06233","D000077192"
"DB08916","DB13061","D000077195"
"DB08899","DB05465","D001943"
"DB08908","DB13061","D000077195"
"DB06616","DB13061","D000077195"
"DB08899","DB07101","D003110"
"DB08899","DB07101","D016889"
"DB05015","DB07101","D010051"
"DB08899","DB13930","D002292"
"DB12001","DB07101","D004938"
"DB00398","DB06159","D004938"
"DB08912","DB07101","D000077192"
"DB07232","DB12010","D010051"
"DB11901","DB07232","D011471"
"DB01259","DB07232","D001943"
"DB11967","DB07101","D018268"
"DB11967","DB07101","D000077192"
"DB09074","DB07101","D004938"
"DB15233","DB07101","D009373"
"DB08899","DB07101","D016889"
"DB11967","DB07101","D008545"
"DB12001","DB07101","D012509"
"DB09074","DB07101","D000077195"
"DB08899","DB07101","D005909"
"DB14568","DB07101","D005910"
"DB07232","DB12010","D001943"
"DB12001","DB07101","D002289"
"DB08899","DB07101","D002294"
"DB05015","DB07101","D002294"
"DB13061","DB15035","D016889"
"DB08916","DB13061","D001749"
"DB08875","DB13061","D001943"
"DB11901","DB13061","D001943"
"DB06061","DB08899","D004938"
"DB00398","DB07101","D016889"
"DB06061","DB08899","D001943"
"DB12001","DB07101","D021441"
"DB12001","DB05134","D002289"
"DB12001","DB05134","D004938"
"DB06616","DB06159","D016889"
"DB00619","DB07101","D004938"
"DB00619","DB07101","D021441"
"DB11952","DB06233","D018268"
"DB11952","DB06233","D004938"
"DB12147","DB04942","D001943"
"DB12001","DB07101","D000077195"
"DB00619","DB07101","D000077192"
"DB04942","DB11800","D002292"
"DB12001","DB07101","D001749"
"DB05239","DB12756","D016889"
"DB00619","DB06233","D000098943"
"DB08877","DB07232","D002289"
"DB12001","DB07101","D000077195"
"DB11952","DB06233","D018268"
"DB06061","DB08875","D000077192"
"DB12001","DB07101","D010051"
"DB12001","DB07101","D004938"
"DB06486","DB12141","D005910"
"DB11952","DB06233","D006528"
"DB11967","DB06263","D011471"
"DB12001","DB07101","D002289"
"DB12001","DB07101","D018268"
"DB12001","DB07101","D005910"
"DB14723","DB07101","D021441"
"DB14723","DB07101","D000077192"
"DB06233","DB11689","D000098943"
"DB11952","DB06233","D012509"
"DB07232","DB12010","D002294"
"DB04942","DB08828","D001943"
"DB07232","DB06137","D001749"
"DB14568","DB07232","D005910"
"DB07232","DB12010","D000077195"
"DB08877","DB07232","D002292"
"DB07101","DB11730","D008545"
"DB07101","DB11730","D016889"
"DB06233","DB08877","D016889"
"DB12001","DB07101","D005909"
"DB11952","DB06233","D010051"
"DB12001","DB07101","D003110"
"DB12001","DB07101","D001749"
"DB12001","DB07101","D016889"
"DB12001","DB07101","D009373"
"DB12001","DB07101","D000077192"
"DB12001","DB07101","D021441"
"DB07101","DB09073","D008654"
"DB01005","DB13930","D005910"
"DB11652","DB06263","D001943"
"DB11652","DB06263","D002289"
"DB11967","DB06075","D015179"
"DB11652","DB06263","D001749"
"DB06233","DB12010","D016889"
"DB11967","DB12442","D015179"
"DB11967","DB06233","D008545"
"DB12001","DB07101","D000077192"
"DB11967","DB07101","D008545"
"DB14723","DB07101","D002289"
"DB07101","DB09073","D004938"
"DB05015","DB07101","D001943"
"DB08899","DB07101","D015179"
"DB09074","DB07101","D000077192"
"DB11952","DB06233","D021441"
"DB05015","DB07101","D015179"
"DB05015","DB07101","D002289"
"DB08899","DB07101","D001943"
"DB08877","DB06061","D016889"
"DB11652","DB06263","D002294"
"DB12001","DB05134","D000077192"
"DB12001","DB07101","D004938"
"DB08899","DB13930","D005909"
"DB07101","DB15133","D000077192"
"DB12001","DB07101","D000077192"
"DB08899","DB07101","D001749"
"DB09074","DB07101","D015179"
"DB09074","DB07101","D021441"
"DB05015","DB07101","D021441"
"DB11967","DB07101","D000077192"
"DB07101","DB15133","D002289"
"DB07101","DB11800","D003110"
"DB12141","DB07101","D003110"
"DB06287","DB13930","D002294"
"DB06287","DB13930","C536905"
"DB05134","DB06287","D008545"
"DB11967","DB06233","D005909"
"DB09074","DB07101","D004938"
"DB14723","DB06159","D001943"
"DB09074","DB06233","D008545"
"DB14723","DB07101","D021441"
"DB14723","DB07101","D006528"
"DB14723","DB07101","D000077192"
"DB06061","DB09074","D016889"
"DB14723","DB06159","D000077192"
"DB09074","DB07101","D003110"
"DB11652","DB06263","D013964"
"DB11652","DB06263","D004938"
"DB11652","DB06263","C536905"
"DB11652","DB06263","D006528"
"DB11652","DB06263","D000077195"
"DB09074","DB07101","D000077192"
"DB09074","DB06233","D001943"
"DB09074","DB07101","D021441"
"DB15149","DB06159","D004938"
"DB07101","DB11730","D000077192"
"DB07101","DB11730","D018281"
"DB08877","DB07232","D002289"
"DB09074","DB13930","D000077192"
"DB06061","DB09074","D001943"
"DB14723","DB06159","D004938"
"DB06061","DB12267","D001943"
"DB11652","DB06263","D021441"
"DB12001","DB13930","D002289"
"DB12001","DB13930","D008545"
"DB05015","DB13930","D001749"
"DB06061","DB08912","D008545"
"DB09073","DB06061","D001749"
"DB06061","DB14723","D004938"
"DB06061","DB14723","D001943"
"DB01254","DB06061","D010051"
"DB12001","DB13930","D000077195"
"DB05015","DB13930","D002289"
"DB11730","DB13930","D002289"
"DB06061","DB12267","D003110"
"DB08910","DB04942","D001943"
"DB11730","DB06159","D004938"
"DB08899","DB13930","D001943"
"DB05015","DB13930","D002294"
"DB08899","DB13930","D002289"
"DB08899","DB13930","D002294"
"DB11652","DB06263","D016889"
"DB07101","DB11730","D021441"
"DB11942","DB07232","D009373"
"DB06061","DB12267","D008545"
"DB06061","DB12267","D005910"
"DB01590","DB13930","D002292"
"DB06061","DB14723","D005910"
"DB11689","DB06061","C536905"
"DB11689","DB06061","D005910"
"DB07232","DB00367","D016889"
"DB06061","DB14568","D006528"
"DB01590","DB06159","D003110"
"DB11952","DB06233","D001749"
"DB11952","DB06233","D004938"
"DB11952","DB06233","D016889"
"DB11952","DB06233","D000077192"
"DB11952","DB06159","D004938"
"DB07101","DB11730","D004938"
"DB06061","DB08875","D001943"
"DB06061","DB14568","D005910"
"DB12141","DB13930","D001943"
"DB08877","DB05465","D001943"
"DB08877","DB07232","D002292"
"DB08877","DB05465","D002292"
"DB12001","DB07101","D000077195"
"DB12001","DB07101","D001943"
"DB11952","DB06233","D021441"
"DB11952","DB06233","D011471"
"DB11689","DB06061","D008654"
"DB01590","DB06159","D004938"
"DB06061","DB12267","D010673"
"DB11652","DB06263","D000077192"
"DB07101","DB11652","D021441"
"DB12147","DB07101","D002294"
"DB12147","DB07101","D001943"
"DB12147","DB07101","D001749"
"DB06061","DB12147","D003110"
"DB14723","DB07101","D010051"
"DB14723","DB07101","D015179"
"DB11652","DB06263","D002292"
"DB01590","DB06233","D001943"
"DB04942","DB11652","D001943"
"DB11652","DB06263","D011471"
"DB11730","DB06159","D000077192"
"DB01590","DB06159","D016889"
"DB12874","DB11730","D006528"
"DB11730","DB06159","D004938"
"DB07101","DB11652","D016889"
"DB07101","DB11730","D000077192"
"DB01590","DB13930","D002289"
"DB11967","DB06263","D000098943"
"DB11652","DB06263","D003110"
"DB08877","DB07232","D004938"
"DB06233","DB11800","D016889"
"DB05465","DB11800","D001943"
"DB11967","DB06263","D001943"
"DB11967","DB06263","D010051"
"DB11942","DB07232","D016889"
"DB12147","DB13930","D016889"
"DB04942","DB11652","D004938"
"DB04942","DB11652","D016889"
"DB04942","DB11652","D000077192"
"DB04942","DB11652","D003110"
"DB04942","DB11652","D008545"
"DB11652","DB06263","D010051"
"DB12008","DB06233","D004938"
"DB12008","DB06233","D010051"
"DB12008","DB06233","D016889"
"DB12008","DB12874","D009373"
"DB06233","DB06263","D004938"
"DB08916","DB11684","D000077195"
"DB08899","DB11684","D016889"
"DB09073","DB11684","D000077192"
"DB09073","DB11684","D002289"
"DB00398","DB11684","D016889"
"DB08877","DB06302","D004938"
"DB14568","DB06302","D016889"
"DB00398","DB11684","D000077192"
"DB09073","DB11684","D010051"
"DB09073","DB11684","D005909"
"DB00398","DB11684","D010051"
"DB08912","DB11684","D001943"
"DB09073","DB11684","D018281"
"DB08899","DB11684","D001943"
"DB12001","DB11684","D002289"
"DB11967","DB11684","D008545"
"DB11967","DB11684","D001749"
"DB12483","DB11684","D001943"
"DB05015","DB11684","D001943"
"DB12001","DB11684","D008545"
"DB11967","DB11684","D001943"
"DB11967","DB11684","D000077195"
"DB11967","DB11684","D002289"
"DB08899","DB11684","D004938"
"DB11963","DB11684","D002289"
"DB08899","DB11684","D002289"
"DB05015","DB11684","D015179"
"DB11967","DB11684","D015470"
"DB08912","DB11684","D005910"
"DB08912","DB11684","D015179"
"DB12483","DB11684","D004938"
"DB11963","DB11684","D004938"
"DB08899","DB11684","D005909"
"DB11652","DB11684","D004938"
"DB01254","DB11684","D002289"
"DB11967","DB11684","D000077192"
"DB12001","DB11684","D000077192"
"DB12001","DB11684","D001749"
"DB14568","DB11684","D005909"
"DB05015","DB11684","D002289"
"DB12001","DB11684","D021441"
"DB11967","DB11684","D004938"
"DB08916","DB11684","D001943"
"DB08916","DB11684","D005910"
"DB05015","DB11684","D021441"
"DB11967","DB11684","D010051"
"DB01590","DB11684","D005909"
"DB05015","DB11684","D016889"
"DB08899","DB11684","D000077195"
"DB05015","DB11684","D004938"
"DB12001","DB11684","D000077195"
"DB11963","DB11684","D000077195"
"DB08899","DB11684","D011471"
"DB06809","DB11684","D001943"
"DB12483","DB11684","D000077195"
"DB11967","DB11684","D005910"
"DB13874","DB11684","D005910"
"DB12001","DB11684","D010051"
"DB00398","DB11684","D000077192"
"DB08916","DB11684","D001749"
"DB11967","DB11684","D015179"
"DB01259","DB11684","D010051"
"DB08916","DB11684","D005909"
"DB08916","DB11684","D002289"
"DB09073","DB11684","D008654"
"DB09073","DB11684","D008545"
"DB00398","DB11684","D001943"
"DB12001","DB11684","D001943"
"DB09073","DB11684","D001943"
"DB09073","DB11684","D011471"
"DB00398","DB11684","D004938"
"DB09073","DB11684","D005910"
"DB12001","DB11684","D004938"
"DB00398","DB11684","D001749"
"DB09073","DB11684","D015179"
"DB08899","DB11684","D006528"
"DB09073","DB11684","D001749"
"DB09073","DB11684","D021441"
"DB14568","DB11684","D005910"
"DB12001","DB11684","D006528"
"DB14723","DB11684","D005910"
"DB11963","DB11684","D002292"
"DB11963","DB11684","D001943"
"DB09073","DB11684","D004938"
"DB14723","DB11684","D001943"
"DB11963","DB11684","D016889"
"DB08911","DB11684","D005909"
"DB14723","DB11684","D005909"
"DB11730","DB11684","D004938"
"DB09073","DB11684","D000077195"
"DB00398","DB11684","D000077195"
"DB09073","DB11684","D006528"
"DB08911","DB11684","D005910"
"DB11963","DB11684","D010051"
"DB08828","DB12359","D016889"
"DB08828","DB14935","D016889"
"DB08828","DB11870","D001943"
"DB08828","DB12359","D003110"
"DB08828","DB12729","D016889"
"DB01590","DB14935","D001749"
"DB01590","DB14935","D002289"
"DB01590","DB11925","D002289"
"DB12887","DB12854","D004938"
"DB01590","DB11794","D006528"
"DB01590","DB12494","D001749"
"DB01590","DB12854","D001749"
"DB01590","DB15189","D001749"
"DB01590","DB14935","D003110"
"DB01590","DB11925","D008545"
"DB05015","DB12962","D002294"
"DB05015","DB11794","D003110"
"DB05015","DB11958","D003110"
"DB05015","DB11845","D016889"
"DB05015","DB12325","D002294"
"DB05015","DB12504","D001749"
"DB05015","DB12318","D016889"
"DB05015","DB12962","D001749"
"DB05015","DB12962","D003110"
"DB08877","DB12601","D002289"
"DB05015","DB12325","D016889"
"DB05015","DB11743","D002294"
"DB05015","DB14935","D002289"
"DB05015","DB14935","D016889"
"DB05015","DB14935","D000077195"
"DB05015","DB14935","D002294"
"DB05015","DB14935","D004938"
"DB05015","DB14935","D001943"
"DB05015","DB14935","D003110"
"DB05015","DB11794","D016889"
"DB05015","DB11743","D016889"
"DB12001","DB11743","D005909"
"DB00398","DB11743","D002289"
"DB00398","DB11743","D001749"
"DB12001","DB11743","D008545"
"DB00398","DB11743","D001943"
"DB12147","DB11743","D001749"
"DB08875","DB11743","D001943"
"DB08877","DB11743","D001943"
"DB12001","DB11743","D002289"
"DB08916","DB11845","D002289"
"DB11963","DB11743","D001943"
"DB11581","DB11743","D001943"
"DB08916","DB14935","D000077192"
"DB08916","DB14935","D005910"
"DB08916","DB14935","D001943"
"DB11689","DB12854","D000098943"
"DB11689","DB11794","D000098943"
"DB11901","DB11743","D001943"
"DB08912","DB11743","D013964"
"DB08916","DB11845","D000077192"
"DB08916","DB15157","D000077192"
"DB12483","DB11684","D016889"
"DB01590","DB06159","D016889"
"DB01590","DB06159","D003110"
"DB06233","DB00367","D016889"
"DB08912","DB11870","D000077192"
"DB08912","DB11870","D001943"
"DB08912","DB12802","D001943"
"DB06233","DB00262","D008545"
"DB08916","DB12561","D005909"
"DB08916","DB15157","D005910"
"DB08916","DB15157","D005909"
"DB06809","DB12494","D001749"
"DB06809","DB12504","D000077192"
"DB06809","DB11794","D006528"
"DB06809","DB12588","D000077195"
"DB06809","DB14935","D000077195"
"DB06809","DB12588","D000077192"
"DB06809","DB12325","D016889"
"DB06809","DB11845","D001749"
"DB06809","DB11845","D000077195"
"DB06809","DB11845","D002289"
"DB06809","DB14935","D001749"
"DB12483","DB14935","D002294"
"DB14568","DB14935","D001943"
"DB12483","DB14935","D001943"
"DB12483","DB11743","D016889"
"DB12483","DB11794","D003110"
"DB12483","DB14935","D002289"
"DB12483","DB14935","D006528"
"DB12483","DB12561","D005909"
"DB12483","DB12561","D005910"
"DB12483","DB12318","D016889"
"DB12483","DB12962","D003110"
"DB12483","DB11794","D006528"
"DB12483","DB14935","D016889"
"DB12483","DB12561","D003110"
"DB12483","DB12325","D016889"
"DB14568","DB14935","D005909"
"DB14568","DB14935","D003110"
"DB14568","DB12561","D005910"
"DB12483","DB12729","D016889"
"DB08916","DB12561","D005910"
"DB14568","DB14935","D005910"
"DB13874","DB12561","D005910"
"DB06809","DB05465","D000077192"
"DB06809","DB12442","D004938"
"DB06809","DB11845","D016889"
"DB05015","DB07101","D000077192"
"DB06809","DB12962","D004938"
"DB01590","DB06061","D016889"
"DB01254","DB07101","D015179"
"DB05015","DB07101","D010051"
"DB14723","DB07101","D021441"
"DB07101","DB09073","D015470"
"DB07101","DB09073","D000077192"
"DB07101","DB09073","D016889"
"DB07101","DB09073","D004938"
"DB07101","DB09073","D021441"
"DB07101","DB09073","D015179"
"DB05015","DB07101","D021441"
"DB09073","DB06233","D002289"
"DB09074","DB07101","D004938"
"DB08899","DB07101","D001749"
"DB05015","DB07101","D015179"
"DB07101","DB09073","D001749"
"DB09073","DB06233","D001943"
"DB14723","DB07101","D000077192"
"DB07101","DB09073","D002289"
"DB07101","DB09073","D018281"
"DB08899","DB07101","D005909"
"DB06233","DB08877","D002292"
"DB09073","DB06233","D008654"
"DB09073","DB06233","D008545"
"DB12130","DB07101","D000077192"
"DB12130","DB07101","D002289"
"DB09073","DB06233","D000077195"
"DB00398","DB11684","D002289"
"DB05015","DB11794","D000098943"
"DB06061","DB09074","D016889"
"DB09074","DB06233","D016889"
"DB09074","DB06233","C536905"
"DB06233","DB11689","D000098943"
"DB11689","DB06061","D000098943"
"DB05015","DB04942","D016889"
"DB05015","DB07101","D021441"
"DB05015","DB06486","D000077192"
"DB05015","DB06061","D003110"
"DB05015","DB06061","D016889"
"DB05015","DB06159","D004938"
"DB08908","DB04942","D000077195"
"DB05015","DB07101","D003110"
"DB09074","DB07101","D015179"
"DB12001","DB07101","D000077192"
"DB14568","DB07101","D000077192"
"DB08899","DB07101","D016889"
"DB09074","DB07101","D021441"
"DB05015","DB07101","D002294"
"DB08899","DB07101","D018190"
"DB09074","DB07101","D000077192"
"DB08899","DB07101","D002294"
"DB06061","DB12483","D016889"
"DB12483","DB05134","D004938"
"DB12483","DB06159","D016889"
"DB12442","DB12483","D016889"
"DB06233","DB00367","D001943"
"DB14568","DB07101","D005910"
"DB12001","DB07101","D021441"
"DB11689","DB06061","D016889"
"DB15233","DB06233","D009373"
"DB12874","DB00762","D001943"
"DB12874","DB00762","D001749"
"DB12874","DB00762","D011471"
"DB08899","DB12874","D016889"
"DB12874","DB11581","D008545"
"DB08908","DB12874","D009373"
"DB08912","DB05465","D002289"
"DB12874","DB11832","D004938"
"DB12874","DB11832","D008545"
"DB12874","DB11832","D008545"
"DB12874","DB14935","D005910"
"DB12874","DB14935","D005909"
"DB12874","DB14935","D016889"
"DB12874","DB11870","D001749"
"DB12874","DB11832","D000077192"
"DB12874","DB11832","D002289"
"DB12874","DB14765","D002289"
"DB12874","DB11832","D021441"
"DB06233","DB11958","D016889"
"DB12874","DB12021","D002289"
"DB12874","DB11832","D000077192"
"DB12874","DB11832","D005909"
"DB12874","DB14765","D000077192"
"DB12874","DB14765","D002294"
"DB12874","DB11832","D002294"
"DB12874","DB11832","D000077195"
"DB06233","DB11870","D016889"
"DB12874","DB14765","D004938"
"DB12874","DB11832","D006528"
"DB12874","DB11870","D011471"
"DB12874","DB11832","D010673"
"DB12874","DB11832","D005910"
"DB12874","DB11832","D004938"
"DB12874","DB14935","D001943"
"DB12874","DB11870","D001943"
"DB12874","DB14935","D002289"
"DB06233","DB11794","D008545"
"DB07232","DB12442","D016889"
"DB06233","DB06061","D008545"
"DB05465","DB07232","D002289"
"DB06233","DB12325","D008545"
"DB06233","DB15266","D004938"
"DB12874","DB11832","D009373"
"DB12874","DB11832","D005909"
"DB12874","DB14765","D010051"
"DB06233","DB12432","D004938"
"DB12874","DB14765","D002289"
"DB06233","DB12432","D016889"
"DB06233","DB11870","D000098943"
"DB06233","DB11870","D016889"
"DB06233","DB15393","D001943"
"DB12874","DB14765","D000077192"
"DB12874","DB14765","D002294"
"DB12874","DB14765","D011471"
"DB12874","DB14765","D001749"
"DB12874","DB14765","D001943"
"DB12874","DB11870","D001749"
"DB06233","DB11684","D005910"
"DB12874","DB11870","D008545"
"DB12874","DB11870","D009373"
"DB12874","DB11870","D016889"
"DB06233","DB06302","D001749"
"DB06233","DB11743","D016889"
"DB06233","DB12962","D003110"
"DB06233","DB15393","D001943"
